experiment_num,timestamp,function,dimension,method,success,iterations,runtime,f_initial,f_final,initial_distance_to_minimum,final_distance_to_minimum,initial_grad_norm,final_grad_norm,relative_improvement_f,relative_improvement_dist,relative_improvement_grad,success_f_15,success_f_30,success_f_45,success_f_60,success_f_75,success_f_90,success_dist_15,success_dist_30,success_dist_45,success_dist_60,success_dist_75,success_dist_90,x_initial,x_final
8,20250117_102814,rosenbrock,8,NewtonRaphson,True,39,0.006855487823486328,20639.518887422375,1.740215256996061e-14,4.139734361666981,3.017919864473794e-08,18278.151583636212,5.256594847666712e-06,1.0,0.9999999927098707,0.9999999997124109,True,True,True,True,True,True,True,True,True,True,True,True,"[0.6437795983963143, 0.17748741203023155, 3.3644517776714364, -0.8002372932311841, 2.6731424650152897, 1.5943844853173037, -1.080075187116377, 0.8480700038690081]","[0.9999999999703151, 0.9999999999375313, 0.9999999998627963, 0.9999999996767145, 0.9999999991578002, 0.9999999975301455, 0.9999999919005683, 0.999999971047528]"
9,20250117_102814,rosenbrock,8,NewtonRaphson,True,18,0.0033333301544189453,6501.274206052186,6.272791468498543e-16,2.94306794322815,5.015165881324378e-08,7684.949761816111,2.8331688210805786e-08,1.0,0.9999999829593949,0.9999999999963134,True,True,True,True,True,True,True,True,True,True,True,True,"[1.29986334266184, 2.2761660045860386, 0.9702738061058306, 2.2982428938143413, -1.1736997126160444, 1.6819630027248746, 1.072226182202992, 0.7519025073229126]","[0.9999999996673842, 0.9999999993331052, 0.9999999986620427, 0.9999999973153029, 0.9999999946127635, 0.9999999891897245, 0.9999999783104686, 0.9999999565337415]"
10,20250117_102814,rosenbrock,8,NewtonRaphson,True,18,0.0036003589630126953,2145.2527400215317,3.712129247732553e-12,2.483663861760873,4.132119900142638e-07,3507.83575468981,7.683558090695053e-05,0.9999999999999983,0.999999833628054,0.9999999780960153,True,True,True,True,True,True,True,True,True,True,True,True,"[2.030650755170382, 1.021673493494548, 0.39039633076995417, -0.7053934606246317, 0.0997006738146412, 1.8483442534718582, 0.757989522486735, 0.5130749037801926]","[0.9999999997588942, 0.9999999994730773, 0.9999999987682257, 0.9999999968251457, 0.9999999907963435, 0.9999999701234082, 0.9999998940938243, 0.9999996018307146]"
11,20250117_102814,rosenbrock,8,NewtonRaphson,True,27,0.0049326419830322266,7136.329307375811,7.176276006860378e-23,2.6838054876242854,1.6962261726728008e-11,8108.22281582171,1.0392534557225773e-11,1.0,0.9999999999936797,0.9999999999999988,True,True,True,True,True,True,True,True,True,True,True,True,"[2.4094976539033968, 1.5061971223604629, 0.184297534491781, 1.7903075913942197, 1.1494759247403084, 2.491478788631922, -0.08099180633292447, 0.4954796171306053]","[0.9999999999998874, 0.9999999999997743, 0.9999999999995473, 0.9999999999990915, 0.9999999999981771, 0.9999999999963425, 0.9999999999926626, 0.9999999999853001]"
12,20250117_102814,rosenbrock,8,NewtonRaphson,True,20,0.0036602020263671875,2804.2021769423004,2.2468057847676494e-18,2.9696087960612942,3.0012514819928887e-09,4159.060124403517,1.9318515976763097e-09,1.0,0.9999999989893444,0.9999999999995355,True,True,True,True,True,True,True,True,True,True,True,True,"[2.2370240779809585, 0.7164615287436853, -1.5786527498225738, 1.335559970473299, 0.6158824999933605, 0.7191961901375776, 1.4398825098554036, 0.8387250373283307]","[0.9999999999800866, 0.9999999999600737, 0.9999999999198982, 0.9999999998392713, 0.999999999677478, 0.9999999993528288, 0.9999999987016297, 0.9999999973991053]"
13,20250117_102814,rosenbrock,8,NewtonRaphson,True,20,0.0035970211029052734,1529.6817315351398,1.3791858976692674e-17,2.1544362537493797,7.435778780355781e-09,2995.397828200114,4.853970680976661e-09,1.0,0.9999999965486198,0.9999999999983795,True,True,True,True,True,True,True,True,True,True,True,True,"[2.1095453866151392, 1.1026950772501336, 1.1515035435605632, 0.9562073269990632, -0.12871363768472333, 0.9844032615411414, 1.035430310200091, 2.4489976413619274]","[0.9999999999506621, 0.9999999999010777, 0.9999999998015374, 0.9999999996017738, 0.9999999992009087, 0.9999999983965454, 0.9999999967831181, 0.9999999935561912]"
14,20250117_102814,rosenbrock,8,NewtonRaphson,False,200,0.03571915626525879,14871.157018700265,1333217.0486235558,4.284858845983606,1333829.8986143877,14048.200138038472,169642.08510791254,-88.65119842034179,-311288.1104603475,-11.07571670683782,False,False,False,False,False,False,False,False,False,False,False,False,"[2.216966699154206, 0.34018518072782156, -0.46393713458887875, -0.07366801983406113, 1.8656143350312777, 0.981200796125121, 2.9545090291829332, -1.9288273599418972]","[0.46099396890237765, 0.20666931048126957, 0.00937528574379755, -2.3061439335469385, 5.825486953581461, 33.98397026594022, 1154.9155929516749, 1333830.3990583702]"
15,20250117_102814,rosenbrock,8,NewtonRaphson,True,24,0.004944801330566406,4592.193700934536,2.2070062678053426e-15,2.122325424663675,9.406020765824722e-08,5978.241867325612,6.33863466247453e-08,1.0,0.9999999556805914,0.9999999999893971,True,True,True,True,True,True,True,True,True,True,True,True,"[1.4881036064002013, 0.43886552501493725, 1.8655895185587674, 0.13499250954066533, 1.3621181988871873, 2.3516132876985782, 0.3887928870964036, 0.650567887746363]","[0.999999999375854, 0.9999999987485867, 0.9999999974893546, 0.9999999949622457, 0.9999999898910912, 0.999999979715438, 0.9999999593048701, 0.9999999184896469]"
1,20250117_102814,rosenbrock,32,GradientDescent,False,2000,0.0946967601776123,2268.5046705851883,0.008870169115964981,2.3661147045338917,0.19524535166154472,2868.694685468546,0.08782542942407037,0.9999960898607655,0.917482719122864,0.9999693848809116,True,True,True,True,True,True,True,True,True,True,True,True,"[1.2207505590150882, 0.9385523412402559, 1.287846855151236, 1.6768675508046944, 0.8959371540913654, 0.89594445050682, 1.7018364782111708, 1.3410646635314747, 0.791355385164428, 1.2411254686317421, 0.794047111149015, 0.7930195811266353, 1.107533289287118, 0.14969669980154032, 0.23340904728813805, 0.7501072082309872, 0.549875849829779, 1.1396583405543477, 0.5964543771195239, 0.37234155765681676, 1.6513661491177452, 0.8996601078454992, 1.0300110009827068, 0.366810958263069, 0.758064492367357, 1.0492964082811236, 0.48847345279287047, 1.166968360107896, 0.7330631193779009, 0.8703649615423441, 0.7325885115061125, 1.8231926596070926]","[1.0000000000679226, 1.0000000001361133, 1.0000000002728988, 1.000000000547212, 1.0000000010972938, 1.000000002200359, 1.0000000044122985, 1.0000000088478231, 1.0000000177422206, 1.0000000355778338, 1.0000000713429398, 1.0000001430613996, 1.0000002868758018, 1.000000575261565, 1.0000011535510678, 1.0000023131744145, 1.0000046385276218, 1.0000093014868736, 1.000018652007182, 1.0000374025097423, 1.0000750032204482, 1.000150406680923, 1.0003016272143808, 1.0006049317810353, 1.0012134096932888, 1.002434665430064, 1.0048880259869926, 1.0098254941990823, 1.0197985521099617, 1.0400905676423562, 1.0819885852486177, 1.1710878804316596]"
2,20250117_102814,rosenbrock,32,GradientDescent,False,2000,0.09393429756164551,6957.3941291355495,nan,3.4166447754852354,nan,7031.075025194141,nan,nan,nan,nan,False,False,False,False,False,False,False,False,False,False,False,False,"[0.6732917929461572, 0.9966157555784909, 0.8595268164392711, 1.2383655401311757, 0.22547414246390618, 1.6685348720659061, 2.700927025234793, 1.7307650488121855, 1.133853822433213, 1.5398280030060074, 0.3822220517352086, 0.03068233261506359, 1.4736715873069821, 0.6705411945891377, 0.1755424475804338, 0.46088815039780173, 0.30785806361120216, 1.0822994803013102, 1.3563847481273557, 1.5434935962756586, 1.5475243455550989, 1.4622215488751182, 0.8731697775176568, 0.6182973139123533, 0.0766847903666481, 1.673221207026036, 0.8911895946208267, 0.7487568715223822, 1.7222409364250009, 0.45010294533011386, 1.5110749105211811, 1.1815595527580751]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
3,20250117_102815,rosenbrock,32,GradientDescent,False,2000,0.0912020206451416,6037.075892584422,nan,3.2522330094457006,nan,5940.130151201094,nan,nan,nan,nan,False,False,False,False,False,False,False,False,False,False,False,False,"[1.229926370178547, 0.5898360969781884, 1.2297735126418412, 1.977875931699049, 0.9772219840948069, 1.9947925856026658, -0.6656207923340449, 1.5225614882996261, 1.0553440892180217, 0.8098926268745875, 1.0583410413019383, -0.26368634306746186, 0.8603337159396796, 1.2270503811173328, 1.9396376181580615, 0.6704863956968696, 0.4859638239820808, 0.680985389307618, 1.5820080733087074, 1.2090183059784056, 0.6631811205723804, 1.326332858600217, 1.061721418778684, 1.615859624702833, 0.5536381655379153, 0.7916740512723742, 0.7506996036824161, 0.06950453931756595, 1.1882717863430654, 1.1659776321797266, 1.003251110075971, 0.8508506776656622]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
4,20250117_102815,rosenbrock,32,GradientDescent,False,2000,0.08749818801879883,10533.703498660198,15.253620951716385,4.5059074867668,4.0134824825238775,7968.279511818877,2.4121130510366533,0.9985519223173828,0.10928431302442483,0.9996972855875025,True,True,True,True,True,True,False,False,False,False,False,False,"[0.638614629027323, 0.7358142000926318, 1.4138501994981731, 0.8482693128724975, 1.1963906900455628, -0.8477993252529961, 0.1383242512048487, 2.282804160417383, 0.9830500366204875, -0.5290895896391072, 0.0200222688111108, 0.09306901588351835, 1.0935155922809863, 0.6047227246492208, 0.39770181505011437, 1.0035975348607868, 1.4365263234124972, 0.7633242245739802, 0.47488530662897477, 0.6148749562420439, 1.3104961240327881, 0.9932567198787885, 1.7010829804782062, -0.050571260687686914, 0.29157150060323334, 1.7064226883693818, 0.2673658669130605, 2.2645821229941046, 2.2839431551546245, 2.272175043364375, 0.19535405511834958, 1.0702593012481023]","[0.9999660807256328, 0.9999323360900257, 0.999865109588997, 0.999731143735134, 0.9994641881491136, 0.998932318518898, 0.9978730671677136, 0.9957651891857014, 0.9915772670690447, 0.9832831539689288, 0.9669605808796702, 0.9352410594228219, 0.875128625403194, 0.7667435603475613, 0.5896396556423239, 0.3509972206704313, 0.1291568066435825, 0.025691360030238235, 0.010710896024947451, 0.01021790183948111, 0.01020859840077065, 0.010208427048238764, 0.010208423893536534, 0.010208423835453232, 0.010208423834368352, 0.010208423833601609, 0.01020842379738503, 0.010208422041661197, 0.010208336926003361, 0.010204210572710554, 0.010004085062784376, 0.0001000817179434255]"
5,20250117_102815,rosenbrock,32,GradientDescent,False,2000,0.09520316123962402,10476.162015419615,nan,3.9558837785070127,nan,8608.102883246489,nan,nan,nan,nan,False,False,False,False,False,False,False,False,False,False,False,False,"[0.21882946744442178, 0.5533984087252464, 1.078588445431451, 0.6029420275901254, -0.22290576077618507, 1.0540710867274379, 0.16223127134918225, 1.3734910491089407, 0.2749108735551278, 2.2223308261148524, 0.38229989554448496, 0.7460113680365521, 1.6415672619093011, 0.029298664594141766, 1.1793826170143953, 2.0308570979002196, -0.26771578442686783, 1.145608521301268, 1.2049523835062665, 1.6165720263008367, 0.02449872756140903, -0.041356858390313, 1.411620816351233, 1.2342121833036295, 1.197547155355697, 1.2732208051834668, 0.46370944666129077, 1.183163140710994, 1.2311268897825687, 0.4366382499118693, 2.4714130431382983, 1.3736807078954834]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
6,20250117_102815,rosenbrock,32,GradientDescent,False,2000,0.10038995742797852,10511.862234314978,nan,3.6704037873743496,nan,10082.71044173784,nan,nan,nan,nan,False,False,False,False,False,False,False,False,False,False,False,False,"[1.5144854109109662, 0.3314170128346742, 0.473832137970827, 0.20818529853325496, 1.5393349817414232, 1.8884505902461957, 1.2973337822663364, 1.6588034518160868, 0.39225590806436905, 1.102169756683837, 0.04046609704395199, 0.4594018238747416, 1.615471839474349, 0.832174676261042, 1.847118418049731, 1.3768171167979752, 2.9153414138871065, 1.0656785240588402, 0.014875503398464662, 0.975813507761962, 0.3254502766837679, 1.6844712394452386, 1.0294051727786888, 0.9038471819811468, 0.9130507685355495, 1.5185758988630038, 0.6830702790505043, 1.5442889086819154, 1.73237621823076, 0.7603449089235711, 0.3513454259109381, 0.6406905519327764]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
7,20250117_102815,rosenbrock,32,GradientDescent,False,2000,0.0987086296081543,4474.72995149061,6.800671440941692,2.381181537955284,2.7824951068394714,5771.573128130723,2.4122937005899536,0.9984802051711128,-0.16853547807564245,0.9995820387878598,True,True,True,True,True,True,False,False,False,False,False,False,"[1.06418327160721, 1.142804006368266, 0.6724300807902026, 1.0569726728232618, 1.021572964618157, 0.5763992327441649, 1.132600996408773, 1.2078345833532644, 1.4013939281337477, 1.3905537690918273, 0.48941647705182434, 0.6524289325682453, 1.1908792684879839, 1.19041625440728, 1.190883871179053, 2.4278761386622723, 1.2115800023917487, 1.4208564976385314, 1.353566387285968, 1.2414147019923387, 0.8831568115328151, 1.2812846009513312, 0.7135801739956644, 0.9122317144146894, 0.8201174854249009, 1.0303437003816147, 1.8578448159494418, 0.30796542153959483, 1.2543376181616734, 0.40230495779441977, 0.8250954545185333, 1.4035803111022165]","[0.9999999061168822, 0.9999998127140324, 0.9999996266262995, 0.9999992557618701, 0.9999985165861308, 0.999997043294113, 0.9999941067826523, 0.9999882538416374, 0.999976588034264, 0.9999533364981823, 0.9999069938480507, 0.9998146315204501, 0.9996305634073641, 0.9992637866156489, 0.9985331444149274, 0.9970784635044704, 0.9941854358605808, 0.9884444748824545, 0.9771017298778811, 0.9548854843340584, 0.91211953999127, 0.8325821704170083, 0.6944118660733173, 0.48456630619666297, 0.23920538581055417, 0.0646801433538804, 0.013945624669059091, 0.01028991921308047, 0.010209844463670894, 0.010204238338879413, 0.0100040855649566, 0.00010008172692695458]"
8,20250117_102815,rosenbrock,32,GradientDescent,False,2000,0.09241986274719238,8073.755229901101,7.292757516952315,3.4204153123411816,2.8686728710642018,6713.498522022292,2.4121249940098144,0.9990967328945094,0.1613086104737752,0.999640705217094,True,True,True,True,True,True,True,False,False,False,False,False,"[1.8037754199114215, 1.0662185651678115, 1.2830950906651615, 0.34535470344826225, 2.2306285687809755, 1.9495703185435507, 1.7023262507469434, 1.4269098946453016, 1.007800531755884, 1.2277190148555772, 1.5398508271153832, 0.6762142125481729, 0.7710319713980209, 0.14020466715137136, 0.6024243150972322, 1.8557616576366232, 0.8278242660480775, 0.8362722492977853, 1.1636866063584443, 0.1695173203908974, 1.4869804125903665, 1.652345332475846, 1.1943510149913055, 1.8506358787769657, 0.3165288817355726, 1.9497259036246046, 0.6235840467687941, 0.3406939796673053, 0.8777158089413051, 1.9642984502518466, 0.9899850590547983, 0.5196079271977627]","[0.9999998677243842, 0.9999997361253707, 0.9999994739388006, 0.9999989514126034, 0.9999979099569906, 0.9999958341737419, 0.9999916967994855, 0.999983450353233, 0.9999670139681154, 0.9999342542284161, 0.9998689616451132, 0.9997388351127444, 0.9994795215797423, 0.9989628680174502, 0.9979338947548153, 0.9958861739002546, 0.9918173976574772, 0.9837577772596223, 0.9678909026661745, 0.9370345852978027, 0.8784737561910111, 0.7725845084962151, 0.5985829369202432, 0.36153753631556496, 0.13653532413089206, 0.02755333801785542, 0.010800775922808602, 0.010219643167254345, 0.010208543602423733, 0.010204214376032823, 0.01000408513152198, 0.00010008171917235419]"
9,20250117_102815,rosenbrock,32,GradientDescent,False,2000,0.10898876190185547,13892.053506690949,nan,3.8868285403389353,nan,10650.681688292269,nan,nan,nan,nan,False,False,False,False,False,False,False,False,False,False,False,False,"[0.8190173040258699, 0.105876322816161, 2.1697365526673176, -0.024796043284822433, 0.6846774341433095, 1.093684742197039, 2.0327728339930005, -0.02889537629448813, 1.8334879538976199, 1.0073327019308531, 0.2966805956778271, 1.3311293689638322, 1.1426401554034253, 0.5699027450683013, 1.0500180622791346, 0.7238959339454589, 1.081343095200535, 1.4744628089526948, 2.1364916663600577, 0.113018862985935, 2.528467182495845, -0.3988070577664964, 0.8912353930742934, 1.4215703109447198, 1.2013502711603945, 0.5537923635371738, 0.8508658920212433, 0.6467304457028314, 0.5776790460889841, 1.6087991584686536, 1.2558264959301526, 0.503481947645072]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
10,20250117_102816,rosenbrock,32,GradientDescent,False,2000,0.08983087539672852,8582.052297629913,13.288677581500767,3.648586646970513,3.7634245367016685,6794.645086168416,2.4121103778289843,0.998451573455784,-0.03147462314661143,0.9996449983262938,True,True,True,True,True,True,False,False,False,False,False,False,"[1.2511566656737418, 1.4033019582867101, 0.5631284807978997, 1.608271580819712, 1.3827820514788052, 0.5073300659696388, -0.24024416344458066, 0.15319741175803814, 0.5357230196819773, 1.8061245516264766, 2.077337280951395, 0.6950729227067147, 0.7169980033931743, 1.1815078709236495, 1.0084269598978615, 1.6458599870883546, 0.6370245099132494, 1.65849289266146, 0.834031509294619, 1.5924673995279606, 0.811958555941138, 0.5746494506928278, 2.3267206211887563, 1.7390292842678583, -0.2432783858274823, 0.69003913432384, 1.8359469441490992, 0.16978534946743928, 1.5346783456785866, 1.4627877030079859, 0.5149486868375464, 0.9938829424418911]","[0.999991373067221, 0.9999827903351838, 0.9999656910558552, 0.9999316138203909, 0.9998636973721131, 0.999728343033413, 0.9994586142846732, 0.9989212183679831, 0.9978509683714666, 0.995721238261443, 0.9914900411927203, 0.9831107792567395, 0.9666228169415508, 0.934590329663004, 0.8739165364988397, 0.7646326698667972, 0.5864244489305057, 0.34724716027896463, 0.12658566906085345, 0.02506770219704172, 0.010682216401764765, 0.010217348757554461, 0.01020858821385136, 0.01020842686078358, 0.010208423890071436, 0.010208423834627299, 0.010208423797403922, 0.010208422041661542, 0.010208336926003364, 0.010204210572710554, 0.010004085062784376, 0.0001000817179434255]"
11,20250117_102816,rosenbrock,32,GradientDescent,False,2000,0.08789467811584473,3304.1949630294566,0.0668759922223211,2.670787515557702,0.4698713451616146,3917.167422056061,0.3148516091406075,0.9999797602765664,0.8240701132439215,0.9999196226315558,True,True,True,True,True,True,True,True,True,True,True,False,"[1.6400809087687758, 0.9034696774486054, 0.4581332140033082, 0.7890382744387182, 1.2710534219070315, 0.6299640837034964, 0.4602841477140769, 1.1599593633905558, 1.1607991512013307, 0.6672360969986963, 0.6908045069826173, 1.1523205096701508, 0.04945914894909431, 0.07612300224456048, 0.5284041392259212, 0.8598905937807587, 1.204083652818256, 1.9684424545412869, 1.5629786089030457, 0.8950143289098277, 0.9875175209581422, 0.34192706311498544, 0.9878477437138561, 0.8105208236568371, 1.2118365389384038, 0.4569951607329622, 1.3409056112896567, 2.0061091809734224, 0.9286084649132329, 1.2636886480011416, 1.4530192326715123, 0.7366338148432264]","[0.9999999997821541, 0.9999999995636758, 0.9999999991257682, 0.9999999982482044, 0.9999999964896503, 0.9999999929657114, 0.9999999859041592, 0.9999999717536494, 0.9999999433976922, 0.9999998865756395, 0.9999997727107314, 0.9999995445382617, 0.9999990873059528, 0.9999981710626182, 0.9999963350111706, 0.9999926557665226, 0.9999852829794166, 0.9999705088216388, 0.9999409035266471, 0.9998815800106577, 0.9997627118334107, 0.9995245532064231, 0.9990474740063209, 0.9980921276268929, 0.996180414586116, 0.9923603917680958, 0.9847489035517654, 0.9696692939879189, 0.940134093029581, 0.8835946703242668, 0.7801899550582193, 0.6074466294582159]"
12,20250117_102816,rosenbrock,32,GradientDescent,False,2000,0.08842945098876953,14484.982236620417,nan,4.526356769406357,nan,11009.106726106567,nan,nan,nan,nan,False,False,False,False,False,False,False,False,False,False,False,False,"[1.0535818404630979, 1.7565822671979117, 1.3643482600912364, 1.0418103746109002, 2.7506793117051167, 1.3124987906858712, 0.6677189839652735, 2.430820430153048, 1.9234429224127285, 2.397065380283461, 0.9146631745071004, 1.751047217204417, -0.11763632404634605, 1.6031141338500086, 0.8786673844173034, -0.04240806424761834, 1.794350517563116, -0.39248323869797974, -0.4713914558470935, 1.278842969202852, 1.4395216085239695, 1.746596743265854, 1.5707713302256376, 2.1359520476748184, 1.5386772562348126, 0.898225749902788, 0.9433730340408802, 0.7828951580234262, 1.227302568874201, 0.1558426132220483, 1.2622618815761626, 0.933524513830288]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
13,20250117_102816,rosenbrock,32,GradientDescent,False,2000,0.09618997573852539,6558.568728220921,3.740070908942497,3.1767321352986437,2.171001623808807,5772.4173502964095,2.412191461506032,0.9994297428198246,0.3165927968287098,0.9995821176267891,True,True,True,True,True,True,True,True,False,False,False,False,"[0.9366212295817901, 1.684925631630259, 0.11774924863657799, 0.6683455273541303, 1.0029015164098378, 1.0259959515377355, 0.7509635522281757, 1.3446439339968246, 0.409249506681312, 0.9212166152876718, 1.0665636417420228, 1.2846564065641242, 1.3937605807403288, 0.3776974922216545, 0.15112274154086736, 1.7069817999594594, 1.1838805825654584, 0.585837083532687, 1.8583048521112602, 1.0640066875757361, 1.6525450188864688, 1.0373602594174944, 2.1402815267721254, 1.9712894583849843, 0.8622397160217946, 1.5376030682574249, 1.3571083412237843, 1.7573101315149307, 0.466075213002321, 1.3796154768885989, 1.5856620672841228, 0.026829956949820377]","[0.9999999888713794, 0.9999999777996906, 0.9999999557414202, 0.9999999117802821, 0.9999998241606154, 0.9999996495208674, 0.9999993014347048, 0.9999986076401924, 0.9999972247908525, 0.999994468541864, 0.9999889748901035, 0.999978025195671, 0.9999562009482069, 0.9999127029377886, 0.9998260096971877, 0.9996532379838852, 0.9993089646724738, 0.9986231273856575, 0.9972575583900215, 0.9945413854505626, 0.989149919846218, 0.9784919547958585, 0.9575945447799067, 0.9172814446751925, 0.8419877602815302, 0.710089301279054, 0.5064486682209862, 0.260656346050836, 0.075100050556761, 0.015292184027525213, 0.010119121469239828, 0.00010215173262858503]"
14,20250117_102816,rosenbrock,32,GradientDescent,False,2000,0.09290075302124023,7849.513408004761,nan,4.071184485887362,nan,7422.402396085549,nan,nan,nan,nan,False,False,False,False,False,False,False,False,False,False,False,False,"[1.650176585589409, 0.8994149024475528, 1.146854829783257, -0.5929400499377802, 0.6428581612068178, 1.9791908271125418, 1.7202407938086473, 1.2426617781060885, 0.9892000217880234, 1.5843871548909818, 0.7935249613895949, -0.2215202011640216, 0.9954511892288737, 1.2958012939802965, 1.823799529253431, -0.05752203427134228, 0.9098100213016799, 0.9447436105853533, 0.19192230050808434, 1.3578453724975976, 1.5484044449780183, 0.7866955139874809, 2.50798786372881, 0.7656597014165009, 0.6722321661301548, 0.6509614131981452, 0.4016022926450794, 0.5897977269855769, -0.052307132651240096, 0.8594568571969633, 1.0421733301345917, -0.6750770431608779]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
15,20250117_102816,rosenbrock,32,GradientDescent,False,2000,0.0904550552368164,8696.490381538104,nan,3.7605233540620424,nan,8725.472852945526,nan,nan,nan,nan,False,False,False,False,False,False,False,False,False,False,False,False,"[0.5835625401541401, 1.1273488667575449, 0.9331486316443042, 0.8684912616709304, 1.365517645943398, 1.45082619253191, 0.6842754082382508, 0.6573052107891377, 0.8363046240564707, -0.3699746424251662, 0.09824308258631975, 1.8134870622285502, 1.9789927168786097, 0.8517876874026576, 1.3431344354448356, 1.1852386718137407, 2.8323775371854136, 1.6663083264786582, 0.9238706088925155, 0.43131580981630946, 0.043933060399620416, 1.1210901685356984, 0.5498623681415716, 0.1535541933002068, 0.6151960069433082, 0.3563231607510412, 2.0040922745912733, 1.524702639377041, 0.9952551301042616, 1.8807799213740557, 1.0460452865321133, 0.4874118480609788]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1,20250117_102816,rosenbrock,32,NewtonRaphson,True,60,0.05132889747619629,2268.5046705851883,9.89388567661194e-10,2.3661147045338917,6.297360834805458e-05,2868.694685468546,4.411105681307792e-05,0.9999999999995638,0.9999733852259033,0.9999999846233002,True,True,True,True,True,True,True,True,True,True,True,True,"[1.2207505590150882, 0.9385523412402559, 1.287846855151236, 1.6768675508046944, 0.8959371540913654, 0.89594445050682, 1.7018364782111708, 1.3410646635314747, 0.791355385164428, 1.2411254686317421, 0.794047111149015, 0.7930195811266353, 1.107533289287118, 0.14969669980154032, 0.23340904728813805, 0.7501072082309872, 0.549875849829779, 1.1396583405543477, 0.5964543771195239, 0.37234155765681676, 1.6513661491177452, 0.8996601078454992, 1.0300110009827068, 0.366810958263069, 0.758064492367357, 1.0492964082811236, 0.48847345279287047, 1.166968360107896, 0.7330631193779009, 0.8703649615423441, 0.7325885115061125, 1.8231926596070926]","[0.999999999999977, 0.9999999999999539, 0.9999999999999075, 0.9999999999998144, 0.9999999999996275, 0.9999999999992525, 0.9999999999985001, 0.9999999999969902, 0.9999999999939603, 0.9999999999878804, 0.99999999997568, 0.9999999999511981, 0.9999999999020712, 0.9999999998034903, 0.9999999996056719, 0.9999999992087178, 0.9999999984121661, 0.9999999968137584, 0.9999999936062983, 0.9999999871700186, 0.9999999742545975, 0.9999999483377451, 0.9999998963314461, 0.9999997919724964, 0.9999995825595465, 0.9999991623387312, 0.9999983190973278, 0.9999966269944585, 0.999993231518995, 0.9999864182466158, 0.9999727523233678, 0.9999454305305149]"
2,20250117_102816,rosenbrock,32,NewtonRaphson,True,74,0.06586337089538574,6957.3941291355495,9.160308288474524e-10,3.4166447754852354,6.0594941302444644e-05,7031.075025194141,4.177409726305654e-05,0.9999999999998683,0.9999822647815959,0.9999999940586471,True,True,True,True,True,True,True,True,True,True,True,True,"[0.6732917929461572, 0.9966157555784909, 0.8595268164392711, 1.2383655401311757, 0.22547414246390618, 1.6685348720659061, 2.700927025234793, 1.7307650488121855, 1.133853822433213, 1.5398280030060074, 0.3822220517352086, 0.03068233261506359, 1.4736715873069821, 0.6705411945891377, 0.1755424475804338, 0.46088815039780173, 0.30785806361120216, 1.0822994803013102, 1.3563847481273557, 1.5434935962756586, 1.5475243455550989, 1.4622215488751182, 0.8731697775176568, 0.6182973139123533, 0.0766847903666481, 1.673221207026036, 0.8911895946208267, 0.7487568715223822, 1.7222409364250009, 0.45010294533011386, 1.5110749105211811, 1.1815595527580751]","[0.9999999999999779, 0.9999999999999556, 0.999999999999911, 0.9999999999998214, 0.9999999999996416, 0.9999999999992808, 0.9999999999985568, 0.9999999999971039, 0.9999999999941885, 0.9999999999883384, 0.9999999999765992, 0.9999999999530426, 0.9999999999057724, 0.9999999998109171, 0.9999999996205752, 0.9999999992386237, 0.9999999984721771, 0.99999999693418, 0.9999999938479436, 0.9999999876549184, 0.9999999752276262, 0.9999999502902832, 0.9999999002495269, 0.9999997998347631, 0.9999995983364844, 0.9999991939978745, 0.9999983826272375, 0.9999967544804046, 0.9999934873514591, 0.9999869316451963, 0.9999737823592796, 0.9999474912181693]"
